Subaru Outback,"$18700, 1557897сом","2015г.,2.5л.,вариатор,универсал,бензин,рульслева,138000км",https://im.mashina.kg/tachka/images//1/3/c/13cbb48400c72fe20e3d1da634b7b3f1_240x180.jpg ; https://im.mashina.kg/tachka/images//4/5/a/45af3b0a2b7a9549cb9dcd7baf303ce2_240x180.jpg ; https://im.mashina.kg/tachka/images//8/3/a/83a3d0c750501944a9cf65b943185c3b_240x180.jpg ; https://im.mashina.kg/tachka/images//b/a/0/ba09a2e06ac8872414f64dd3f1a9dfd3_240x180.jpg
Volkswagen Passat,"$3841, 320000сом","1998г.,1.6л.,механика,универсал,бензин,рульслева",https://im.mashina.kg/tachka/images//6/8/3/683ebaa825e8b7f358dae567d7bcc5a8_240x180.jpg ; https://im.mashina.kg/tachka/images//7/1/b/71b719f2c7d5d5de862409e5653fd89f_240x180.jpg ; https://im.mashina.kg/tachka/images//0/4/3/0430db7d9043539bfcb4cafa68843a1d_240x180.jpg ; https://im.mashina.kg/tachka/images//d/5/d/d5d0e5c91cb558b230295f5e79d4c329_240x180.jpg ; https://im.mashina.kg/tachka/images//8/2/e/82e6689ec98d3c74886232dec54a05e3_240x180.jpg
Lexus RX,"$15500, 1291305сом","2004г.,3.3л.,автомат,внедорожник5дв.,бензин,рульслева,152000км",https://im.mashina.kg/tachka/images//8/0/3/80335c62df9fd701f6ece95c293a2759_240x180.jpg ; https://im.mashina.kg/tachka/images//b/3/9/b390940fc0e7779e7e297ab75713708b_240x180.jpg ; https://im.mashina.kg/tachka/images//9/2/8/928a3090cc4959a5458cf7295f912d1d_240x180.jpg ; https://im.mashina.kg/tachka/images//e/c/3/ec391015f2d2c2ac4077ecabd859e3c8_240x180.jpg ; https://im.mashina.kg/tachka/images//d/7/e/d7e115df48f16883b6723679e79905ad_240x180.jpg
Toyota RAV4,"$24200, 2016102сом","2017г.,2.5л.,автомат,внедорожник5дв.,бензин,рульслева,129000км",https://im.mashina.kg/tachka/images//0/7/6/076849bc176ab3d3254276f3d3717fec_240x180.jpg ; https://im.mashina.kg/tachka/images//d/8/1/d81adb2c5f72e2b49895963811605bdc_240x180.jpg ; https://im.mashina.kg/tachka/images//0/6/5/06528b98e30d850901b6f00728fc48ab_240x180.jpg ; https://im.mashina.kg/tachka/images//7/6/c/76ce68f23477abafa2670577092dfe52_240x180.jpg ; https://im.mashina.kg/tachka/images//8/1/b/81b247a6f7a7d961816695f377d43a35_240x180.jpg
Kia Sorento,"$26300, 2191053сом","2017г.,2л.,автомат,внедорожник5дв.,дизель,рульслева,100000км",https://im.mashina.kg/tachka/images//7/7/c/77cb56dc5643d99acb481529909e1acd_240x180.jpg ; https://im.mashina.kg/tachka/images//e/1/1/e11caa0248a873387a73e0b510969311_240x180.jpg ; https://im.mashina.kg/tachka/images//e/0/b/e0b6fed3a8cd2162a1c35e4362f5ae18_240x180.jpg ; https://im.mashina.kg/tachka/images//d/3/f/d3f6385c27aa36f1ab06d13805dc1124_240x180.jpg ; https://im.mashina.kg/tachka/images//b/6/a/b6a9ca20e3c77dc338adf41d0d2a82fa_240x180.jpg
Mercedes-Benz S-класс,"$9800, 816438сом","1998г.,5л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//8/6/5/865e515b7660e7f1256cebf298e3727c_240x180.jpg ; https://im.mashina.kg/tachka/images//5/e/f/5ef524870bff7cf83bcd48e81b57f884_240x180.jpg ; https://im.mashina.kg/tachka/images//5/3/8/538b8af84151b7139133bfe9e06936cc_240x180.jpg ; https://im.mashina.kg/tachka/images//7/6/a/76aa96b68339399d554bfdee17c9552e_240x180.jpg ; https://im.mashina.kg/tachka/images//7/a/6/7a67463813f88e7b9cfa05104c4808e4_240x180.jpg
Honda Fit,"$6800, 566508сом","2004г.,1.3л.,вариатор,хэтчбек5дв.,бензин,рульсправа,245000км",https://im.mashina.kg/tachka/images//4/b/5/4b57dd6e11edb1cf5b7c81ca694cea42_240x180.jpg ; https://im.mashina.kg/tachka/images//e/d/b/edbfdaec33c1a89e64e0cb00a84f51c5_240x180.jpg ; https://im.mashina.kg/tachka/images//4/8/f/48f9e2639dffbac9c50c0b55344fc9b6_240x180.jpg ; https://im.mashina.kg/tachka/images//e/8/e/e8e997af955e22967bda0320d60331ed_240x180.jpg ; https://im.mashina.kg/tachka/images//f/8/6/f86be2da9f301eb59c5b358e596f01a8_240x180.jpg
Lexus GX,"$21800, 1816158сом","2006г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//c/0/8/c089918efc657b01acaf6e41377cd50d_240x180.jpg ; https://im.mashina.kg/tachka/images//4/c/a/4ca6fa3915f86658d54579d41e65d5e6_240x180.jpg ; https://im.mashina.kg/tachka/images//b/c/5/bc52ccbad145636cb1427cc500949709_240x180.jpg ; https://im.mashina.kg/tachka/images//2/8/1/281077be8f3adeafa17ade243444acd1_240x180.jpg ; https://im.mashina.kg/tachka/images//a/2/7/a27fbc5f31483ea7c0058dc5866eb00c_240x180.jpg
Lexus GX,"$26400, 2199384сом","2006г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//3/8/4/384f958af6782d13c47621c3b9e14194_240x180.jpg ; https://im.mashina.kg/tachka/images//d/d/b/ddbfd3e6a7b04abbbae2e5d62b6fd290_240x180.jpg ; https://im.mashina.kg/tachka/images//2/5/d/25df6784a4ddbc524528d839fd0b29f8_240x180.jpg ; https://im.mashina.kg/tachka/images//5/2/f/52f5a9bebc0bd38aec45e04c94925e9b_240x180.jpg ; https://im.mashina.kg/tachka/images//0/5/7/057c3d4e407f632621854c0ece378168_240x180.jpg
Honda Accord,"$6500, 541515сом","2002г.,2.3л.,автомат,универсал,бензин,рульсправа",
Toyota Land Cruiser Prado,"$22000, 1832820сом","2005г.,3л.,автомат,внедорожник5дв.,дизель,рульслева,172200км",https://im.mashina.kg/tachka/images//5/2/3/5238a2383eeadd01735756f48a99a164_240x180.jpg ; https://im.mashina.kg/tachka/images//0/f/7/0f791cf3b1456285391f71d6f8c690cd_240x180.jpg ; https://im.mashina.kg/tachka/images//d/9/6/d9687a895ed272adf75c0844202a4be6_240x180.jpg ; https://im.mashina.kg/tachka/images//4/1/b/41b48b89fe00a31f71a4b46102369096_240x180.jpg ; https://im.mashina.kg/tachka/images//4/3/6/436624198d6acc2973aae52960c1b6f4_240x180.jpg
Toyota Mark X,"$8000, 666480сом","2006г.,2.5л.,автомат,седан,бензин,рульсправа,104000км",https://im.mashina.kg/tachka/images//c/1/6/c1681465915736f251be84360c4fe540_240x180.jpg ; https://im.mashina.kg/tachka/images//e/9/a/e9a53ba89739aeea84b85ed702a5dcd8_240x180.jpg ; https://im.mashina.kg/tachka/images//f/d/5/fd5f9f80b6668a92377dc5c446b32c31_240x180.jpg ; https://im.mashina.kg/tachka/images//f/f/6/ff60751ed3f40477a60bf88bebc16ce4_240x180.jpg ; https://im.mashina.kg/tachka/images//0/3/b/03badd16e47242aeb49b87f9a65e4a8a_240x180.jpg
Audi A6,"$1981, 165000сом","1994г.,2л.,механика,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//6/f/b/6fbd8559711c2c14bbf1d8a306af8cc3_240x180.jpg ; https://im.mashina.kg/tachka/images//1/8/d/18d6493979ac6a9863f47ad3ddbad05a_240x180.jpg ; https://im.mashina.kg/tachka/images//9/2/a/92a9369f6bb2d1ad8e40b5286f869324_240x180.jpg ; https://im.mashina.kg/tachka/images//1/5/9/1592fc1116e23fcabd19b582e94322c8_240x180.jpg ; https://im.mashina.kg/tachka/images//9/d/7/9d735e803eebb75e1b60cd6838957308_240x180.jpg
Chevrolet Malibu,"$16200, 1349622сом","2017г.,1.5л.,автомат,седан,бензин,рульслева,65000км",https://im.mashina.kg/tachka/images//e/1/7/e17f19f4c6096a3db07882ecf2e3d3d6_240x180.jpg ; https://im.mashina.kg/tachka/images//0/8/5/0857429a0fd920b3ecfe2c4a0e755a31_240x180.jpg ; https://im.mashina.kg/tachka/images//5/9/c/59c5b93004729179b0ab2fd913e4ea28_240x180.jpg ; https://im.mashina.kg/tachka/images//1/c/9/1c9d79340a19c2217532ce6c88cdc205_240x180.jpg ; https://im.mashina.kg/tachka/images//8/f/c/8fc86327d1def5a6576d1710e68cc82e_240x180.jpg
Subaru Forester,"$8400, 699804сом","2003г.,2л.,автомат,универсал,бензин,рульсправа,194000км",https://im.mashina.kg/tachka/images//5/1/1/51129b5a6529331517ee557daff9abf7_240x180.jpg ; https://im.mashina.kg/tachka/images//9/2/7/927ade71410cb9e3cdb9349be33d6b6a_240x180.jpg ; https://im.mashina.kg/tachka/images//0/0/d/00dd8c8cd021cb1ce66f382756c21b17_240x180.jpg ; https://im.mashina.kg/tachka/images//1/7/5/175955365a44f12c9cfe0f3d38bcd6fb_240x180.jpg ; https://im.mashina.kg/tachka/images//9/2/c/92cefe62bb32e79974a85b1df036d50c_240x180.jpg
Toyota Passo,"$4681, 390000сом","2004г.,1л.,автомат,хэтчбек5дв.,бензин,рульслева,200000км",https://im.mashina.kg/tachka/images//2/b/5/2b5d633e6ee1183af662b6fedc305bc0_240x180.jpg ; https://im.mashina.kg/tachka/images//9/2/6/92668aa00031d9dfda7fc722b36e12ab_240x180.jpg ; https://im.mashina.kg/tachka/images//a/9/7/a97d6e7f4f5813cb4099106c2a18109e_240x180.jpg ; https://im.mashina.kg/tachka/images//2/b/1/2b185088b7cfbf4f48d0c38879f7ec3c_240x180.jpg ; https://im.mashina.kg/tachka/images//d/1/1/d11154e7d05a12235f69744fa4505f9b_240x180.jpg
Mercedes-Benz E-класс,"$11300, 941403сом","2002г.,3.2л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//0/d/d/0dd61f32c888254f1c6b45089ebc0ec8_240x180.jpg ; https://im.mashina.kg/tachka/images//2/f/0/2f0d396b5246fdd09aabe2833202c40e_240x180.jpg ; https://im.mashina.kg/tachka/images//7/a/d/7ade6807b9a53985434f5db45977f3e7_240x180.jpg ; https://im.mashina.kg/tachka/images//d/6/0/d60715a0c466ba03348d92868038cb0c_240x180.jpg ; https://im.mashina.kg/tachka/images//a/6/6/a6699487565ff5598ffca4b943c7ad23_240x180.jpg
Mercedes-Benz W124,"$2761, 230000сом","1992г.,2л.,механика,седан,бензин,рульслева,288880км",https://im.mashina.kg/tachka/images//1/5/8/1583e22f72369f2418a35bb58ba43993_240x180.jpg ; https://im.mashina.kg/tachka/images//2/4/d/24d45e0473d72f4928634e4adea31d99_240x180.jpg ; https://im.mashina.kg/tachka/images//f/1/9/f197444cace5ae73b23deedc5d6aed55_240x180.jpg ; https://im.mashina.kg/tachka/images//e/d/d/edd003bd33012c0bce37a515fc24a50f_240x180.jpg ; https://im.mashina.kg/tachka/images//c/a/f/caff1e888324a546572fbf6e69b51c72_240x180.jpg
Mercedes-Benz E-класс,"$18500, 1541235сом","2001г.,3.2л.,автомат,седан,бензин,рульслева,135000км",https://im.mashina.kg/tachka/images//1/6/9/1695da2abc89bbaf62e97df7dc476cd1_240x180.jpg ; https://im.mashina.kg/tachka/images//2/6/1/26166e644f917d87b3ca97fa98ebdd3c_240x180.jpg ; https://im.mashina.kg/tachka/images//5/a/6/5a6d99a96fc58ffa6f910b133e27b2e8_240x180.jpg ; https://im.mashina.kg/tachka/images//2/b/5/2b5404959bfcb9dc6b05bc2b5ec8ff50_240x180.jpg ; https://im.mashina.kg/tachka/images//1/8/6/186999199b7716d661b355aa98457057_240x180.jpg
Lexus RX,"$89000, 7414590сом","2020г.,3.5л.,автомат,внедорожник5дв.,бензин,рульслева,33000км",
Subaru Legacy,"$9300, 774783сом","2004г.,2л.,автомат,универсал,бензин,рульсправа,183000км",https://im.mashina.kg/tachka/images//d/f/e/dfe6659b2d077f2c3b6ab7360da59fe0_240x180.jpg ; https://im.mashina.kg/tachka/images//f/5/0/f50a8b634d31c80cf28af64e3b0161da_240x180.jpg ; https://im.mashina.kg/tachka/images//9/3/3/93360d2ecbf2056e5d3c2854d04f2e9e_240x180.jpg ; https://im.mashina.kg/tachka/images//2/5/c/25c85488e87c71c336952a4de21fb293_240x180.jpg ; https://im.mashina.kg/tachka/images//9/5/2/9520aa0058e1959034ffc29cd7123783_240x180.jpg
Toyota Corolla,"$13000, 1083030сом","2012г.,1.6л.,автомат,седан,бензин,рульслева,174000км",https://im.mashina.kg/tachka/images//d/a/f/daff0ab5b82c6a70fa569956f31c324f_240x180.jpg ; https://im.mashina.kg/tachka/images//5/3/f/53ff3fd96d3d0c337c72ff4156c340b4_240x180.jpg ; https://im.mashina.kg/tachka/images//2/7/a/27abd81dd967106e2f33691106fa1822_240x180.jpg ; https://im.mashina.kg/tachka/images//e/5/1/e51b248cb1e570e8914c2f7f69865b03_240x180.jpg ; https://im.mashina.kg/tachka/images//7/f/4/7f481ed79991bc47adb5cd4cfb72f6f8_240x180.jpg
Nissan March,"$4001, 333333сом","2002г.,1.2л.,автомат,хэтчбек5дв.,бензин,рульсправа,230000км",https://im.mashina.kg/tachka/images//6/6/8/66806a92f942bff0a62a0813fdd677cb_240x180.jpg ; https://im.mashina.kg/tachka/images//0/e/7/0e720e787df456ec57d2c05e7115f0ad_240x180.jpg ; https://im.mashina.kg/tachka/images//1/e/9/1e9be2d42e974c5b4f57291b03e2f97d_240x180.jpg ; https://im.mashina.kg/tachka/images//e/5/b/e5bac886225b7262fdc0865a1dc53bff_240x180.jpg ; https://im.mashina.kg/tachka/images//8/c/4/8c4ebe017b7f4ace277e2a35380a8d33_240x180.jpg
Toyota Camry,"$8500, 708135сом","2002г.,2.4л.,автомат,седан,бензин,рульсправа,250000км",https://im.mashina.kg/tachka/images//3/0/f/30f8725f2d622c605d8a943831981360_240x180.jpg ; https://im.mashina.kg/tachka/images//5/0/b/50b8b0688f1c0ba3d1ce669df864e777_240x180.jpg ; https://im.mashina.kg/tachka/images//5/0/5/5059a4aff7d42f03c2a40ad65c6a8b80_240x180.jpg ; https://im.mashina.kg/tachka/images//c/d/0/cd094aef64d0e4094584d5b006e1c7ff_240x180.jpg ; https://im.mashina.kg/tachka/images//2/8/7/287ada9f93de54be98fc29861ff79b1c_240x180.jpg
Volkswagen Golf GTI,"$3121, 260000сом","1987г.,1.8л.,механика,хэтчбек3дв.,бензин,рульслева,455666км",https://im.mashina.kg/tachka/images//c/e/f/cef9184bc0c77a88ff051a2417ff5a3f_240x180.jpg ; https://im.mashina.kg/tachka/images//d/4/4/d44f03d89c612531e6315686ebaba3f5_240x180.jpg ; https://im.mashina.kg/tachka/images//1/0/4/1044bb8cce3670d5672084a86eed15bb_240x180.jpg ; https://im.mashina.kg/tachka/images//8/c/b/8cb92f945f99757a07381de76e512e32_240x180.jpg ; https://im.mashina.kg/tachka/images//a/b/0/ab04f6c554c8717d7dc3cbe6c4eab01c_240x180.jpg
Chevrolet Cruze,"$7202, 600000сом","2014г.,1.6л.,механика,седан,бензин,рульслева,220000км",https://im.mashina.kg/tachka/images//3/2/0/320dcc34a53f9afb3c1cac5bc9d505cf_240x180.jpg ; https://im.mashina.kg/tachka/images//7/d/b/7db97c6b842656a6a789f068eb2a0d74_240x180.jpg ; https://im.mashina.kg/tachka/images//1/3/c/13c60bca042602c6af3524d870a7ea23_240x180.jpg ; https://im.mashina.kg/tachka/images//2/e/0/2e048722f00493870bf815fa929d3347_240x180.jpg ; https://im.mashina.kg/tachka/images//8/7/8/87829981c50efe3e4a1d4998cdb3c1d6_240x180.jpg
Mitsubishi ASX,"$9000, 749790сом","2012г.,1.6л.,механика,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//7/b/4/7b42a446105662aed578640d08d60260_240x180.jpg ; https://im.mashina.kg/tachka/images//0/0/9/00964c5854b93fd92c74d6f47d0020e1_240x180.jpg ; https://im.mashina.kg/tachka/images//b/2/a/b2a4779c60b47bd625cbcec440f2caac_240x180.jpg ; https://im.mashina.kg/tachka/images//0/0/3/0036f5f780a849d3a0e92e3ce04e8125_240x180.jpg ; https://im.mashina.kg/tachka/images//4/f/1/4f1b28d804f402aa2bcf90542f7e9128_240x180.jpg
Honda Stepwgn,"$11000, 916410сом","2003г.,2л.,автомат,минивэн,бензин,рульсправа,102000км",https://im.mashina.kg/tachka/images//7/a/4/7a4db9d034faf69955e97253e5206cf4_240x180.jpg ; https://im.mashina.kg/tachka/images//0/f/5/0f583861b2541dc85700c9a9ca4b4ebb_240x180.jpg ; https://im.mashina.kg/tachka/images//4/2/7/42723ecddbc630888894ff7db49410b1_240x180.jpg ; https://im.mashina.kg/tachka/images//a/c/b/acbae8606d6df208d506c2f555bc2831_240x180.jpg ; https://im.mashina.kg/tachka/images//b/f/c/bfc30ed911ff75ea923ab731bed56051_240x180.jpg
Kia Sorento,"$28000, 2332680сом","2017г.,2.2л.,автомат,внедорожник5дв.,дизель,рульслева,98000км",https://im.mashina.kg/tachka/images//2/c/8/2c86dabcfde839103f355c05a7557244_240x180.jpg ; https://im.mashina.kg/tachka/images//4/b/e/4beb5d3c6f5fba5c0930d1b3552818b6_240x180.jpg ; https://im.mashina.kg/tachka/images//7/4/1/74191b114335fb18763361d4a1329d47_240x180.jpg ; https://im.mashina.kg/tachka/images//b/7/2/b725b2f056bfcd6dea0cbd2a94ebff51_240x180.jpg ; https://im.mashina.kg/tachka/images//f/2/0/f20e676accd8bc90886cf170d1c31863_240x180.jpg
Toyota Camry,"$26400, 2199384сом","2018г.,2.5л.,автомат,седан,бензин,рульслева,70900км",https://im.mashina.kg/tachka/images//c/3/0/c306d603de165531ef36a22d3fd34a6b_240x180.jpg ; https://im.mashina.kg/tachka/images//9/e/8/9e8f0791358cf15cc669dbad2a5f1aa7_240x180.jpg ; https://im.mashina.kg/tachka/images//b/3/d/b3d4245bf7633afa28cc921fd748b864_240x180.jpg ; https://im.mashina.kg/tachka/images//b/0/5/b05d51935973f5476154d427375d7977_240x180.jpg ; https://im.mashina.kg/tachka/images//b/3/6/b369e56e954c3a1e95b2afe81b7ba4b9_240x180.jpg
Mitsubishi Delica,"$6900, 574839сом","1996г.,2.8л.,автомат,минивэн,дизель,рульсправа,250000км",https://im.mashina.kg/tachka/images//a/2/1/a2137799cc562dc27e0537a453b45437_240x180.jpg ; https://im.mashina.kg/tachka/images//b/8/4/b84cdfbf63a4eeec7c7e628933639856_240x180.jpg ; https://im.mashina.kg/tachka/images//3/9/c/39ca04d5067e1ed7e21b49841bc3d218_240x180.jpg ; https://im.mashina.kg/tachka/images//1/7/9/17975072ec4fe693597fdd7d2aa95697_240x180.jpg ; https://im.mashina.kg/tachka/images//e/4/7/e472933dfb35272f471b5379832930ae_240x180.jpg
Toyota Camry,"$15300, 1274643сом","2017г.,2.5л.,автомат,седан,бензин,рульслева,125000км",https://im.mashina.kg/tachka/images//9/f/8/9f84d5b59b981c301859248c422b0933_240x180.jpg ; https://im.mashina.kg/tachka/images//9/e/8/9e80b7f0530801bc79911c63160292ae_240x180.jpg ; https://im.mashina.kg/tachka/images//4/4/6/446d07c44b9dd2ca660fbd9fc4321c38_240x180.jpg ; https://im.mashina.kg/tachka/images//d/f/8/df8304350c4ba8d15442bd4a6c0816f9_240x180.jpg ; https://im.mashina.kg/tachka/images//b/9/a/b9af39e17dd415ea5571e5a5aa558f15_240x180.jpg
Chevrolet Spark,"$11000, 916410сом","2019г.,1.4л.,вариатор,хэтчбек5дв.,бензин,рульслева,21400км",https://im.mashina.kg/tachka/images//f/4/3/f431b2a35f70879818b968543c822f22_240x180.jpg ; https://im.mashina.kg/tachka/images//1/2/e/12e229be68e4d4ad8f5a035e98ccd23a_240x180.jpg ; https://im.mashina.kg/tachka/images//a/4/1/a41a5c444216b8947a9c3cd9007b89d0_240x180.jpg ; https://im.mashina.kg/tachka/images//9/a/b/9ab2cd8f0429328e8f3dc7d6abe2766c_240x180.jpg ; https://im.mashina.kg/tachka/images//e/6/9/e69bd348be54ad8d480e768ef0d65f07_240x180.jpg
Mercedes-Benz W124,"$3241, 270000сом","1991г.,2л.,механика,седан,бензин,рульслева,490000км",https://im.mashina.kg/tachka/images//4/3/d/43d159d5711bf1bb99197405b9409ccc_240x180.jpg ; https://im.mashina.kg/tachka/images//e/e/7/ee7427e3b9448f9cadb342f2fe59da46_240x180.jpg ; https://im.mashina.kg/tachka/images//b/d/3/bd3b8d764365119b408eded9413b1fa3_240x180.jpg ; https://im.mashina.kg/tachka/images//1/b/b/1bbff880c4caecd6ed48ef3c76adf15b_240x180.jpg ; https://im.mashina.kg/tachka/images//8/d/3/8d3dc9e1be2c1e431515bb73bb74216d_240x180.jpg
Honda Odyssey,"$5700, 474867сом","2001г.,2.3л.,автомат,минивэн,бензин,рульсправа",https://im.mashina.kg/tachka/images//8/7/e/87ecd66d27b7111dd592e25115505009_240x180.jpg ; https://im.mashina.kg/tachka/images//f/f/d/ffd4c33acba3888035bedabdf8fe468b_240x180.jpg ; https://im.mashina.kg/tachka/images//7/d/1/7d170e47b368596d44b4c6ee2cfff13f_240x180.jpg ; https://im.mashina.kg/tachka/images//6/7/c/67c6f5d2ee6e1e3e67ad5c2faa5590d1_240x180.jpg ; https://im.mashina.kg/tachka/images//d/4/1/d4139f6242dd56774abffa0a517b7b8d_240x180.jpg
Toyota Land Cruiser,"$27500, 2291025сом","2006г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева,300000км",https://im.mashina.kg/tachka/images//4/4/1/441618e5fbb388cc661f516600fa93bd_240x180.jpg
Daewoo Tico,"$2341, 195000сом","1996г.,0.8л.,механика,хэтчбек5дв.,бензин,рульслева,943613км",https://im.mashina.kg/tachka/images//b/7/f/b7f4b7ec74f90ee9e5d67cb06c2186ee_240x180.jpg ; https://im.mashina.kg/tachka/images//2/d/2/2d2196241cb9e9fc0a14c4fa47d2b2f5_240x180.jpg ; https://im.mashina.kg/tachka/images//6/2/9/629766945fba1fc7e4584c2215412a27_240x180.jpg ; https://im.mashina.kg/tachka/images//3/f/6/3f6762e9720ff9acb37337aa7874e5f6_240x180.jpg ; https://im.mashina.kg/tachka/images//0/a/2/0a22512d6431cc71dc96425a0c287909_240x180.jpg
Toyota Sequoia,"$30000, 2499300сом","2008г.,5.7л.,автомат,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//f/f/e/ffec65f0b0ffb53d7fb831f00fe136c8_240x180.jpg ; https://im.mashina.kg/tachka/images//e/9/2/e928ead4561416b3e5efe7a5bc4d1fd1_240x180.jpg ; https://im.mashina.kg/tachka/images//9/a/4/9a464a34438acd8108b8ea56772457a9_240x180.jpg ; https://im.mashina.kg/tachka/images//3/2/9/329af6e0474737b7233f6e8111f8170f_240x180.jpg ; https://im.mashina.kg/tachka/images//c/1/7/c172dc0b98859519ab2fcd977ebdab21_240x180.jpg
Nissan Pathfinder,"$13000, 1083030сом","2005г.,4л.,автомат,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//2/c/f/2cf8319e036d83661cfba4ac4f8f3513_240x180.jpg ; https://im.mashina.kg/tachka/images//7/f/d/7fdf99a7c37807779060e7fd4e226071_240x180.jpg
